0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000042e-03,9.992027708089531446e-01
4.000000000000000083e-03,9.968229246315659653e-01
6.000000000000000125e-03,9.928800010845182378e-01
8.000000000000000167e-03,9.873958302928075303e-01
1.000000000000000021e-02,9.803944768250796304e-01
1.200000000000000025e-02,9.719021819749206204e-01
1.400000000000000029e-02,9.619472988834636418e-01
1.600000000000000033e-02,9.505602270926968300e-01
1.799999999999999864e-02,9.377733432546768721e-01
2.000000000000000042e-02,9.236209298660429390e-01
2.199999999999999872e-02,9.081390998046992014e-01
2.400000000000000050e-02,8.913657249764980195e-01
2.599999999999999881e-02,8.733403633501441998e-01
2.800000000000000058e-02,8.541041665140289840e-01
2.999999999999999889e-02,8.336998004095406145e-01
3.200000000000000067e-02,8.121713617114539874e-01
3.400000000000000244e-02,7.895643095527233868e-01
3.599999999999999728e-02,7.659253631040483512e-01
3.799999999999999906e-02,7.413024138266139929e-01
4.000000000000000083e-02,7.157444518611681961e-01
4.200000000000000261e-02,6.893014639955427070e-01
4.399999999999999745e-02,6.620243465765968116e-01
4.599999999999999922e-02,6.339648220089917352e-01
4.800000000000000100e-02,6.051753401878567917e-01
5.000000000000000278e-02,5.757089907640777771e-01
5.199999999999999761e-02,5.456194157437610492e-01
5.399999999999999939e-02,5.149607118824987007e-01
5.600000000000000117e-02,4.837873446382301990e-01
5.800000000000000294e-02,4.521540589750060457e-01
5.999999999999999778e-02,4.201157838724732252e-01
6.199999999999999956e-02,3.877275481618317476e-01
6.400000000000000133e-02,3.550443913611553426e-01
6.600000000000000311e-02,3.221212723795225386e-01
6.800000000000000488e-02,2.890129850825319813e-01
7.000000000000000666e-02,2.557740746516109498e-01
7.199999999999999456e-02,2.224587517245103230e-01
7.399999999999999634e-02,1.891208100740678077e-01
7.599999999999999811e-02,1.558135405427984455e-01
7.799999999999999989e-02,1.225896570847297834e-01
8.000000000000000167e-02,8.950121781295955481e-02
8.200000000000000344e-02,5.659954471421840133e-02
8.400000000000000522e-02,2.393515249572248510e-02
8.599999999999999312e-02,-8.442323540777188495e-03
8.799999999999999489e-02,-4.048419945131109116e-02
8.999999999999999667e-02,-7.214281010943028594e-02
9.199999999999999845e-02,-1.033715743263924070e-01
9.400000000000000022e-02,-1.341250587727574328e-01
9.600000000000000200e-02,-1.643590389348303371e-01
9.800000000000000377e-02,-1.940305569003617780e-01
1.000000000000000056e-01,-2.230979774632412260e-01
1.019999999999999934e-01,-2.515210419438665412e-01
1.039999999999999952e-01,-2.792609174851954923e-01
1.059999999999999970e-01,-3.062802449372120650e-01
1.079999999999999988e-01,-3.325431844295592132e-01
1.100000000000000006e-01,-3.580154564281886609e-01
1.120000000000000023e-01,-3.826643807889913429e-01
1.140000000000000041e-01,-4.064589141541053996e-01
1.160000000000000059e-01,-4.293696817412785416e-01
1.179999999999999938e-01,-4.513690070298387869e-01
1.199999999999999956e-01,-4.724309386416929990e-01
1.219999999999999973e-01,-4.925312779133861341e-01
1.239999999999999991e-01,-5.116475980354840969e-01
1.260000000000000009e-01,-5.297592602330238876e-01
1.280000000000000027e-01,-5.468474292551179783e-01
1.300000000000000044e-01,-5.628950879029802623e-01
1.320000000000000062e-01,-5.778870461329349562e-01
1.340000000000000080e-01,-5.918099437055938106e-01
1.360000000000000098e-01,-6.046522540643169963e-01
1.380000000000000115e-01,-6.164042859228974214e-01
1.400000000000000133e-01,-6.270581826686333349e-01
1.419999999999999873e-01,-6.366079118691169159e-01
1.439999999999999891e-01,-6.450492579033954010e-01
1.459999999999999909e-01,-6.523798112088138312e-01
1.479999999999999927e-01,-6.585989573453364665e-01
1.499999999999999944e-01,-6.637078554357633831e-01
1.519999999999999962e-01,-6.677094194923839376e-01
1.539999999999999980e-01,-6.706082965234206883e-01
1.559999999999999998e-01,-6.724108455701179876e-01
1.580000000000000016e-01,-6.731251063989894812e-01
1.600000000000000033e-01,-6.727607702139093426e-01
1.620000000000000051e-01,-6.713291479058262068e-01
1.640000000000000069e-01,-6.688431390581129898e-01
1.660000000000000087e-01,-6.653171929249279692e-01
1.680000000000000104e-01,-6.607672693792736585e-01
1.700000000000000122e-01,-6.552107986630351100e-01
1.719999999999999862e-01,-6.486666414164534711e-01
1.739999999999999880e-01,-6.411550432490138451e-01
1.759999999999999898e-01,-6.326975872470923523e-01
1.779999999999999916e-01,-6.233171467329017279e-01
1.799999999999999933e-01,-6.130378371121102399e-01
1.819999999999999951e-01,-6.018849657021345667e-01
1.839999999999999969e-01,-5.898849780487211980e-01
1.859999999999999987e-01,-5.770654051227664949e-01
1.880000000000000004e-01,-5.634548083972008570e-01
1.900000000000000022e-01,-5.490827241752513910e-01
1.920000000000000040e-01,-5.339796066743845993e-01
1.940000000000000058e-01,-5.181767707664295397e-01
1.960000000000000075e-01,-5.017063344138164016e-01
1.980000000000000093e-01,-4.846011582888213320e-01
2.000000000000000111e-01,-4.668947865131770625e-01
2.020000000000000129e-01,-4.486213863679121006e-01
2.039999999999999869e-01,-4.298156877106831808e-01
2.059999999999999887e-01,-4.105129220609652907e-01
2.079999999999999905e-01,-3.907487615595665598e-01
2.099999999999999922e-01,-3.705592581582578537e-01
2.119999999999999940e-01,-3.499807820753307874e-01
2.139999999999999958e-01,-3.290499608808473697e-01
2.159999999999999976e-01,-3.078036184526072305e-01
2.179999999999999993e-01,-2.862787144298349906e-01
2.200000000000000011e-01,-2.645122841816318626e-01
2.220000000000000029e-01,-2.425413790417002002e-01
2.240000000000000047e-01,-2.204030070948607145e-01
2.260000000000000064e-01,-1.981340748472463220e-01
2.280000000000000082e-01,-1.757713295671231024e-01
2.300000000000000100e-01,-1.533513021069354276e-01
2.320000000000000118e-01,-1.309102507359757306e-01
2.340000000000000135e-01,-1.084841066684994193e-01
2.359999999999999876e-01,-8.610841999565779781e-02
2.379999999999999893e-01,-6.381830636718749394e-02
2.399999999999999911e-01,-4.164839593845027360e-02
2.419999999999999929e-01,-1.963278324785130285e-02
2.439999999999999947e-01,2.195021870070548720e-03
2.459999999999999964e-01,2.380214279827984336e-02
2.479999999999999982e-01,4.515638091198890397e-02
2.500000000000000000e-01,6.622626018109235846e-02
2.520000000000000018e-01,8.698107049856172723e-02
2.540000000000000036e-01,1.073909095671626013e-01
2.560000000000000053e-01,1.274267211728931648e-01
2.580000000000000071e-01,1.470603332082437986e-01
2.600000000000000089e-01,1.662644946388275313e-01
2.620000000000000107e-01,1.850129095647440602e-01
2.640000000000000124e-01,2.032802686072805454e-01
2.660000000000000142e-01,2.210422795868391688e-01
2.680000000000000160e-01,2.382756973686329383e-01
2.700000000000000178e-01,2.549583494270730166e-01
2.720000000000000195e-01,2.710691600420014336e-01
2.740000000000000213e-01,2.865881731778254227e-01
2.760000000000000231e-01,3.014965745640734163e-01
2.780000000000000249e-01,3.157767086039422466e-01
2.800000000000000266e-01,3.294120949860077086e-01
2.819999999999999729e-01,3.423874436906118590e-01
2.839999999999999747e-01,3.546886685653984905e-01
2.859999999999999765e-01,3.663028959566099751e-01
2.879999999999999782e-01,3.772184734175526022e-01
2.899999999999999800e-01,3.874249770243499147e-01
2.919999999999999818e-01,3.969132159048422426e-01
2.939999999999999836e-01,4.056752332681774487e-01
2.959999999999999853e-01,4.137043070613750095e-01
2.979999999999999871e-01,4.209949495474231695e-01
2.999999999999999889e-01,4.275429031841201932e-01
3.019999999999999907e-01,4.333451346712084984e-01
3.039999999999999925e-01,4.383998279478851789e-01
3.059999999999999942e-01,4.427063752614465164e-01
3.079999999999999960e-01,4.462653654670838410e-01
3.099999999999999978e-01,4.490785712211788350e-01
3.119999999999999996e-01,4.511489353610108055e-01
3.140000000000000013e-01,4.524805537960334689e-01
3.160000000000000031e-01,4.530786573302126863e-01
3.180000000000000049e-01,4.529495924400828155e-01
3.200000000000000067e-01,4.521008002554066652e-01
3.220000000000000084e-01,4.505407932033160257e-01
3.240000000000000102e-01,4.482791309614665431e-01
3.260000000000000120e-01,4.453263955133940910e-01
3.280000000000000138e-01,4.416941634116680615e-01
3.300000000000000155e-01,4.373949774406420965e-01
3.320000000000000173e-01,4.324423174356616939e-01
3.340000000000000191e-01,4.268505694402126016e-01
3.360000000000000209e-01,4.206349934164049231e-01
3.380000000000000226e-01,4.138116904262026385e-01
3.400000000000000244e-01,4.063975690916707961e-01
3.420000000000000262e-01,3.984103100626613658e-01
3.439999999999999725e-01,3.898683302631275049e-01
3.459999999999999742e-01,3.807907465624290055e-01
3.479999999999999760e-01,3.711973382092165763e-01
3.499999999999999778e-01,3.611085086000019317e-01
3.519999999999999796e-01,3.505452467618701551e-01
3.539999999999999813e-01,3.395290883196451781e-01
3.559999999999999831e-01,3.280820753203587126e-01
3.579999999999999849e-01,3.162267161662020709e-01
3.599999999999999867e-01,3.039859452929680184e-01
3.619999999999999885e-01,2.913830829237052944e-01
3.639999999999999902e-01,2.784417933639600218e-01
3.659999999999999920e-01,2.651860441184132888e-01
3.679999999999999938e-01,2.516400647551436665e-01
3.699999999999999956e-01,2.378283058476952372e-01
3.719999999999999973e-01,2.237753976983408999e-01
3.739999999999999991e-01,2.095061093874723002e-01
3.760000000000000009e-01,1.950453079720349536e-01
3.780000000000000027e-01,1.804179179012520562e-01
3.800000000000000044e-01,1.656488808440230998e-01
3.820000000000000062e-01,1.507631158557031781e-01
3.840000000000000080e-01,1.357854799314139327e-01
3.860000000000000098e-01,1.207407286069007990e-01
3.880000000000000115e-01,1.056534780784785243e-01
3.900000000000000133e-01,9.054816740908555595e-02
3.920000000000000151e-01,7.544902137431230837e-02
3.940000000000000169e-01,6.038001339760881714e-02
3.960000000000000187e-01,4.536483055227032157e-02
3.980000000000000204e-01,3.042683878647686746e-02
4.000000000000000222e-01,1.558904891980446988e-02
4.020000000000000240e-01,8.740826019047326367e-04
4.040000000000000258e-01,-1.369585899347280575e-02
4.060000000000000275e-01,-2.809902611713430490e-02
4.079999999999999738e-01,-4.231415060955195234e-02
4.099999999999999756e-01,-5.632047600231438605e-02
4.119999999999999774e-01,-7.009778470042085652e-02
4.139999999999999791e-01,-8.362642440122104726e-02
4.159999999999999809e-01,-9.688733380223243929e-02
4.179999999999999827e-01,-1.098620680739260391e-01
4.199999999999999845e-01,-1.225328216552553223e-01
4.219999999999999862e-01,-1.348824496756111102e-01
4.239999999999999880e-01,-1.468944889076601590e-01
4.259999999999999898e-01,-1.585531777528559338e-01
4.279999999999999916e-01,-1.698434737108427961e-01
4.299999999999999933e-01,-1.807510700401162296e-01
4.319999999999999951e-01,-1.912624114730668290e-01
4.339999999999999969e-01,-2.013647092088599599e-01
4.359999999999999987e-01,-2.110459523265070247e-01
4.380000000000000004e-01,-2.202949193808930728e-01
4.400000000000000022e-01,-2.291011889414936997e-01
4.420000000000000040e-01,-2.374551483150815490e-01
4.440000000000000058e-01,-2.453480000117103099e-01
4.460000000000000075e-01,-2.527717677847722832e-01
4.480000000000000093e-01,-2.597193020758406523e-01
4.500000000000000111e-01,-2.661842825208593499e-01
4.520000000000000129e-01,-2.721612194198007595e-01
4.540000000000000147e-01,-2.776454544003569280e-01
4.560000000000000164e-01,-2.826331604330187819e-01
